67068	physique	0.012570848952514695
67068	mathias	0.027436873363187106
67068	fink	0.027436873363187106
67068	un	0.0006657589803796889
67068	bel	0.0018210912227660284
67068	exemple	0.0015738556999338102
67068	de	0.0
67068	chercheur	0.0029841406399780893
67068	qui	0.0006632512852149165
67068	innove	0.002086416603427922
67068	le	9.643199804628329e-05
67068	27	0.001606795758635059
67068	avril	0.0013233489131047574
67068	dernier	0.0004544842653492168
67068	cnrs	0.001768852881446202
67068	décernait	0.0027436873363187106
67068	pour	0.0001015682124153027
67068	la	3.495822940780561e-05
67068	première	0.001030185403733
67068	fois	0.0005998141623606809
67068	médaille	0.001606795758635059
67068	l'innovation	0.001740642481295065
67068	dont	0.0005791360997950488
67068	valérie	0.0024150519698733163
67068	pécresse	0.0024150519698733163
67068	ministre	0.0015655418712012164
67068	l'enseignement	0.0013233489131047574
67068	supérieur	0.0011155632164122993
67068	et	0.0
67068	recherche	0.0012347977235356554
67068	est	0.0010181424844779596
67068	à	0.0
67068	l'origine	0.0016519842795501515
67068	création	0.003932025080123159
67068	souhaite	0.002600432981078645
67068	ainsi	0.0008890280901399138
67068	honorer	0.0027436873363187106
67068	des	0.00011706830506786261
67068	chercheurs	0.0016030111982083014
67068	ingénieurs	0.001085921026408353
67068	travaillant	0.0015655418712012164
67068	dans	0.0004307826295373949
67068	établissements	0.0014924558563206341
67068	publics	0.0013476681213047052
67068	universités	0.0012175519556723814
67068	grandes	0.0019660125400615797
67068	écoles	0.0015655418712012164
67068	mais	0.001381802467701224
67068	aussi	0.001581065459812926
67068	industriels	0.0013321563604279374
67068	développent	0.0017577812369825277
67068	innovations	0.0012781603921896646
67068	marquantes	0.0027436873363187106
67068	cette	0.0008289633951807296
67068	édition	0.0008889165892269871
67068	nouvelle	0.0007293881659974697
67068	distinction	0.002086416603427922
67068	a	0.0005808137919490525
67068	été	0.0006173988617678277
67068	attribuée	0.0024150519698733163
67068	trois	0.000626308239573494
67068	réputés	0.0018210912227660284
67068	l'économiste	0.0024150519698733163
67068	esther	0.0027436873363187106
67068	duflo	0.0027436873363187106
67068	roboticien	0.0024150519698733163
67068	françois	0.0017577812369825277
67068	pierrot	0.0024150519698733163
67068	physicien	0.0054632736682980855
67068	directeur	0.003087500550585379
67068	l'institut	0.00207119216524175
67068	langevin	0.0072451559096199485
67068	ondes	0.010211627231191796
67068	images	0.007637959867691606
67068	créé	0.0013233489131047574
67068	en	8.793756763843072e-05
67068	janvier	0.001131109547323446
67068	2009	0.0027466050108398096
67068	au	0.00021635229932004307
67068	sein	0.000864511581685971
67068	l'ecole	0.0009947135466593631
67068	chimie	0.0022943659436003992
67068	industrielles	0.0013233489131047574
67068	ville	0.0014597449137688403
67068	paris	0.0014320635450582324
67068	espci	0.004172833206855844
67068	remarquable	0.0018210912227660284
67068	ces	0.0005593720062633169
67068	innovent	0.0024150519698733163
67068	les	8.194781354750383e-05
67068	travaux	0.0011494451218377602
67068	son	0.0016142666804259426
67068	équipe	0.0037554807261685383
67068	ont	0.0015020278217202161
67068	effet	0.0012330688850814375
67068	abouti	0.001980619645995546
67068	quatre	0.002473813009511644
67068	start-ups	0.00444562520818401
67068	totalisent	0.0027436873363187106
67068	230	0.0024150519698733163
67068	personnes	0.0014320635450582324
67068	domaines	0.0017225801975265284
67068	variés	0.0016519842795501515
67068	que	0.0005048220317467671
67068	médecine	0.0017019378718652993
67068	télécommunications	0.0034038757437305986
67068	multimédia	0.0027436873363187106
67068	ou	0.0011054419741609793
67068	encore	0.0015979641969536093
67068	objets	0.001606795758635059
67068	tactiles	0.0024150519698733163
67068	j'aime	0.0027436873363187106
67068	transformer	0.001980619645995546
67068	idées	0.0014597449137688403
67068	très	0.001953501979273347
67068	fondamentale	0.0014924558563206341
67068	produits	0.000879527755425767
67068	innovants	0.0014597449137688403
67068	précise	0.0018165422766208553
67068	d'emblée	0.0014004024876524727
67068	y	0.0019760688197132197
67068	parvenir	0.0011638204898752399
67068	il	0.0009745982039538034
67068	fallait	0.0017577812369825277
67068	trouver	0.0011810631396385936
67068	terrain	0.0013233489131047574
67068	propice	0.002222812604092005
67068	c'est	0.0009260982926517416
67068	fin	0.000879527755425767
67068	années	0.0005998141623606809
67068	1980	0.001980619645995546
67068	l'occasion	0.0008351851234298456
67068	d'une	0.0006255403013122917
67068	rencontre	0.0013233489131047574
67068	avec	0.0006369505635018342
67068	georges	0.006668437812276016
67068	charpak	0.008231062008956132
67068	prix	0.001131109547323446
67068	nobel	0.0018210912227660284
67068	1992	0.0018941772376466104
67068	qu'il	0.001799442487082043
67068	va	0.0006208896592988759
67068	découvrir	0.0025563207843793292
67068	coeur	0.0020633534410500957
67068	montagne	0.002086416603427922
67068	sainte	0.0027436873363187106
67068	geneviève	0.002086416603427922
67068	plein	0.0017019378718652993
67068	alors	0.002950643681137467
67068	d'un	0.00026098226070333966
67068	plus	0.0004882841016873141
67068	grands	0.0019660125400615797
67068	laboratoires	0.0008984951092133464
67068	français	0.0007645242832151566
67068	du	0.0003047046372459081
67068	solide	0.0013733025054199048
67068	faire	0.0011017847779607457
67068	autour	0.0006102348150967403
67068	concept	0.0028582917410742664
67068	renversement	0.010974749345274842
67068	temps	0.0027867088937827025
67068	belle	0.003788354475293221
67068	comme	0.0012347977235356554
67068	qualifient	0.0027436873363187106
67068	connaisseurs	0.0024150519698733163
67068	intéresse	0.001606795758635059
67068	secteur	0.0007946372980973493
67068	aéronautique	0.0017019378718652993
67068	dassault	0.0024150519698733163
67068	aerospatial	0.0027436873363187106
