le	0.004015077736836159
27	1.471824914909714
avril	1.212187604403958
dernier	0.4163075870598826
cnrs	0.5400897464682404
décernait	2.513217600067939
pour	0.027496173586359002
la	0.0013342390890645809
première	0.47979384458098934
fois	0.5494297727223838
médaille	1.471824914909714
de	0.0
l'innovation	0.8056474239700027
dont	0.2652443337061324
valérie	2.2121876044039577
pécresse	2.2121876044039577
ministre	1.4340363540203143
l'enseignement	1.212187604403958
supérieur	1.0218559062336663
et	0.0
recherche	0.2853308954542655
est	0.0932618515781811
à	0.0
l'origine	1.513217600067939
création	0.9111576087399766
souhaite	1.1909983053340196
ainsi	0.20358743264204027
honorer	2.513217600067939
des	0.005361728372108108
chercheurs	0.36708956438970103
ingénieurs	0.9947036601900515
travaillant	1.4340363540203143
dans	0.05081960216898292
établissements	1.367089564389701
publics	1.23446399911511
universités	1.1152775913959014
grandes	0.9004337433482035
écoles	1.4340363540203143
mais	0.25314621208286425
aussi	0.24137599353144004
industriels	0.6101276130759954
qui	0.043395584089775965
développent	1.6101276130759954
innovations	1.1707949192457328
marquantes	2.513217600067939
cette	0.09657709272965807
édition	0.8142475957319202
nouvelle	0.6681195600536822
distinction	1.9111576087399766
a	0.133006358356333
été	0.2827686786896651
attribuée	2.2121876044039577
trois	0.5736983474493205
réputés	1.6681195600536822
l'économiste	2.2121876044039577
esther	2.513217600067939
duflo	2.513217600067939
roboticien	2.2121876044039577
françois	1.6101276130759954
pierrot	2.2121876044039577
physicien	1.6681195600536822
mathias	2.513217600067939
fink	2.513217600067939
directeur	0.7070376260840519
l'institut	0.6324040077871477
langevin	2.2121876044039577
ondes	1.5589750906286142
images	1.3992742477611022
créé	1.212187604403958
en	0.006712567663066878
janvier	1.0360963453482765
2009	1.257945094964633
au	0.06605956872571982
sein	0.3992742477611022
l'ecole	0.9111576087399766
physique	1.151489764050346
chimie	1.0508196021689828
industrielles	1.212187604403958
ville	1.3371263410122578
paris	0.6558851036366705
espci	1.9111576087399766
un	0.053825112308708144
remarquable	1.6681195600536822
exemple	0.7208259105696851
ces	0.17079491924573278
innovent	2.2121876044039577
les	0.005361728372108108
travaux	0.5264458658016942
son	0.30370258552530804
équipe	0.8600050862925953
ont	0.28022148967578514
effet	0.37649703291153225
abouti	1.8142475957319202
quatre	1.151489764050346
start-ups	2.0360963453482768
totalisent	2.513217600067939
230	2.2121876044039577
personnes	0.6558851036366705
domaines	0.78894173046715
variés	1.513217600067939
que	0.06605956872571982
médecine	1.5589750906286142
télécommunications	1.5589750906286142
multimédia	2.513217600067939
ou	0.2555390251987545
encore	0.48791173480316874
objets	1.513217600067939
tactiles	2.2121876044039577
j'aime	2.513217600067939
transformer	1.8142475957319202
idées	1.3371263410122578
très	0.36092925568488254
fondamentale	1.367089564389701
produits	0.8142475957319202
innovants	1.3371263410122578
précise	0.8319763626923518
d'emblée	1.282768678689665
y	0.45631274873146643
parvenir	1.0660595687257197
il	0.22541587013771297
fallait	1.6101276130759954
trouver	1.0818538359089518
terrain	1.212187604403958
propice	2.0360963453482768
c'est	0.2853308954542655
fin	0.8056474239700027
années	0.5494297727223838
1980	1.8142475957319202
l'occasion	0.7650295730617386
d'une	0.19935037969878558
rencontre	1.212187604403958
avec	0.14586167904192004
georges	2.0360963453482768
charpak	2.513217600067939
prix	1.0360963453482765
nobel	1.6681195600536822
1992	1.7350663496842953
qu'il	0.5494297727223838
va	0.5687349279177704
découvrir	1.1707949192457328
coeur	0.9817386830256839
montagne	1.9111576087399766
sainte	2.513217600067939
geneviève	1.9111576087399766
plein	1.5589750906286142
alors	0.3861128017031314
d'un	0.2460458716649252
plus	0.11527759139590141
grands	0.9111576087399766
laboratoires	0.8230215200394253
français	0.7070376260840519
du	0.02607922459075253
solide	1.257945094964633
faire	0.5046174283060215
autour	0.6047325811892893
concept	1.3090976174120141
renversement	2.513217600067939
temps	0.6381563366762389
belle	1.7350663496842953
comme	0.2853308954542655
qualifient	2.513217600067939
connaisseurs	2.2121876044039577
intéresse	1.471824914909714
secteur	0.727887765057172
aéronautique	1.5589750906286142
dassault	2.2121876044039577
aerospatial	2.513217600067939
snecma	2.2121876044039577
turboméca	2.513217600067939
prêts	2.2121876044039577
financer	1.6101276130759954
époque	2.0360963453482768
milieu	1.212187604403958
peu	0.6807086873617026
enclin	2.2121876044039577
travailler	0.9111576087399766
l'industrie	0.8697649235817516
d'autant	0.6558851036366705
si	0.4487596108410205
celle-ci	0.6807086873617026
militaro-industrielle	2.513217600067939
se	0.21002154264745013
retrouve	1.513217600067939
isolé	1.9111576087399766
lui	0.7573427443954476
propose	1.0660595687257197
rencontrer	1.6681195600536822
pierre-gilles	2.513217600067939
gennes	2.513217600067939
l'espci	2.0360963453482768
jacques	1.6681195600536822
lewiner	2.513217600067939
scientifique	0.7138770506143574
endroit	2.0360963453482768
sympathique	2.2121876044039577
je	1.008067621748033
ai	2.0360963453482768
rencontré	1.7350663496842953
l'endroit	2.2121876044039577
était	0.8142475957319202
ils	0.6155905087774975
m'ont	2.0360963453482768
dit	0.7573427443954476
vous	1.1707949192457328
voulez	2.513217600067939
innovez	2.513217600067939
venez	2.0360963453482768
résume	0.9450158760009439
ajoute	1.6101276130759954
cela	0.6047325811892893
chance	1.7350663496842953
ma	1.5589750906286142
carrière	1.282768678689665
êtes	2.0360963453482768
chercheur	0.9111576087399766
amusez-vousc'est	2.513217600067939
dès	0.7208259105696851
1990	1.471824914909714
ce	0.06761339679434142
crée	2.513217600067939
laboratoire	0.5447346515140039
acoustique	2.0360963453482768
une	0.05685156693889597
